intid,main_street,cross_street,main_suffix,cross_suffix,cross_prefix,main_prefix,longitude,latitude
  940845855921,NORLYNN,SHAREITH,DR,DR, , ,-85.6290569511739,38.1449614870026
  940944297283,MONACO,WOODHILL,DR,LN, , ,-85.6647867759342,38.144494889781
  941355707283,ROCKWOOD,WOODHILL,RD,LN, , ,-85.6614403528924,38.1442865510733
  941679457946,STOVALL,STOVALL,PL,CT, , ,-85.6247447764688,38.1442612862845
  941815451854,DEEP SPRING,EDCOE,CT,RD, , ,-85.6324484661356,38.1441734795709
  941925377291,GLASER,WATTERSON,LN,TRL,S, ,-85.6151601826895,38.1443731918171
  94212537D448,GLASER,VILLAGE GATE,LN,TRCE, , ,-85.6119721160584,38.1442320422247
  942220192537,ERNIES,GLASER,DR,LN, , ,-85.6113638862217,38.1442034039329
  942344295601,MONACO,RONWOOD,DR,DR, , ,-85.6648872159146,38.1435129645325
  94256311D502,SHAFFER,TOMPKINS,LN,RD, , ,-85.5625920953128,38.144583812291
  942721637945,FEGENBUSH,STOVALL,LN,PL, , ,-85.6251607614501,38.14375466008
  942855705601,ROCKWOOD,RONWOOD,RD,DR, , ,-85.6615398953172,38.1433008638617
  942929493027,SPRING RUN,BROOK RUN,DR,DR, , ,-85.5690419080899,38.1450120944103
  943205535032,BLAZIER,PEPPERMILL,CT,LN, , ,-85.6310205134477,38.1433961324556
  943450325187,PEPPERMILL,PEPPERMILL,LN,CT, , ,-85.6350565637069,38.1433259250914
  943621633781,FEGENBUSH,LAYMAN,LN,DR, , ,-85.6244307347907,38.1433768907807
  943718545032,EDCOE,PEPPERMILL,RD,LN, , ,-85.6320985971994,38.1432386351715
  943906886862,BRISCOE,VICTORIA,LN,DR, , ,-85.6399352963918,38.1430652500194
  944006884632,BRISCOE,SMYRNA,LN,RD, , ,-85.6437031114231,38.1431082502953
  944150326840,PEPPERMILL,VAUGHN MILL,LN,RD, , ,-85.6273865961622,38.1429822320231
  944227694429,LAYNE,MONACO,RD,DR, , ,-85.6649879675815,38.1425248560099
  944358706311,SEATONVILLE,SHAFFER,RD,LN, , ,-85.5627418779761,38.1436583359067
  944429495870,SPRING RUN,SEATONVILLE,DR,RD, , ,-85.5688076262842,38.1461841792478
  94462949D016,SPRING RUN,LITTLE BRIDGE,DR,DR, , ,-85.5691439838936,38.1435664404924
  944810752769,CHARMANE,LAYNE,DR,RD, , ,-85.6634045231188,38.1424187558537
  94542949D020,SPRING RUN,CLEAR STREAM,DR,CT, , ,-85.5691751761455,38.1432215179175
  945573917456,SCHROERING,FIELDSTONE,DR,WAY, , ,-85.6113512575486,38.1426231606183
  945573919602,SCHROERING,LEONA,DR,DR, , ,-85.6113512575486,38.1426231606183
  945574569602,FIELDSTONE,LEONA,WAY,DR, , ,-85.6113512575486,38.1426231606183
  945830314838,HUNTSMAN,OLD BOUNDARY,TRL,RD, , ,-85.6070012343731,38.1421316728682
  945944294466,MONACO,MORNINGSIDE,DR,WAY, , ,-85.6643512878931,38.1414363541942
  946018074838,DEEP WELL,OLD BOUNDARY,CT,RD, , ,-85.6053956287146,38.142306148142
  946227693782,LAYNE,LAYNE,RD,CT, , ,-85.6608842534102,38.1412999251479
  946359458154,SHEPHERDSVILLE,PATTIE,RD,LN, , ,-85.6584921578016,38.1413186289466
  946458748154,SEEBOLT,PATTIE,DR,LN, , ,-85.6561183253834,38.1413379216871
  946569867456,HARRODWOOD,FIELDSTONE,CT,WAY, , ,-85.6113226122843,38.1418518716543
  946625376772,GLASER,SHADOW CREEK,LN,WAY, , ,-85.6011354325109,38.1416898683616
  946725916772,GORHAM,SHADOW CREEK,WAY,WAY, , ,-85.6000161792809,38.1416362633727
  946806886840,BRISCOE,VAUGHN MILL,LN,RD, , ,-85.6270132860558,38.1410159840305
  946921632928,FEGENBUSH,HIGHVIEW,LN,DR, , ,-85.6237266221713,38.1430128867142
  947006882928,BRISCOE,HIGHVIEW,LN,DR, , ,-85.6254168629719,38.1409998975591
  947473887456,ROSSWOOD,FIELDSTONE,CT,WAY, , ,-85.6107424153308,38.1409643514802
947527695945,LAYNE,SHEPHERDSVILLE,RD,RD, , ,-85.6579444423522,38.1403743180724
  947621632537,FEGENBUSH,GLASER,LN,LN, , ,-85.6194879521689,38.1408164087706
  947710754429,CHARMANE,MONACO,DR,DR, , ,-85.6629071874781,38.1402676057661
  947906884355,BRISCOE,MICHAEL,LN,DR, , ,-85.6242335182991,38.1405540051182
  948014123031,CABIN HILL,HUNTSMAN,RD,TRL, , ,-85.6070381032251,38.1407029904025
  94815870D142,SEATONVILLE,HEAVENS ESTATES,RD,WAY, , ,-85.5563339086112,38.1412773027655
  948314126359,CABIN HILL,SINGLETREE,RD,LN, , ,-85.605944872049,38.1406811858573
  948414125764,CABIN HILL,SADDLE HORSE,RD,WAY, , ,-85.6039771328096,38.14108518507
  948627694429,LAYNE,MONACO,RD,DR, , ,-85.6592576383895,38.1399283936017
  948907554429,BUENA VISTA,MONACO,CT,DR, , ,-85.6620588861181,38.139656253566
  949021423031,FARMHOUSE,HUNTSMAN,LN,TRL, , ,-85.6075810964892,38.1398913429583
  949224213031,STONE BROOK,HUNTSMAN,DR,TRL, , ,-85.6091329507644,38.1398418207313
  949305183353,BEULAH CHURCH,JOHNSON SCHOOL,RD,RD, , ,-85.5983716610144,38.141050981092
  949405182537,BEULAH CHURCH,GLASER,RD,LN, , ,-85.6006241978945,38.1398843295764
  949530317456,HUNTSMAN,FIELDSTONE,TRL,WAY, , ,-85.6104653158892,38.1396452322416
  950107554815,BUENA VISTA,OUTER,CT,LOOP, , ,-85.6629523609388,38.1381950045791
  950205182921,BEULAH CHURCH,HIGH FERN,RD,RD, , ,-85.6024132768256,38.1389024650384
  950321452421,FARMWOOD,STONE BROOK,WAY,DR, , ,-85.6091753218679,38.1386729204007
  950421634815,FEGENBUSH,OUTER,LN,LOOP, , ,-85.6156588181044,38.1385876922463
  950421637291,FEGENBUSH,WATTERSON,LN,TRL,S, ,-85.6156588181044,38.1385876922463
  950448157291,OUTER,WATTERSON,LOOP,TRL,S, ,-85.6156588181044,38.1385876922463
  950605184246,BEULAH CHURCH,MARY SUE,RD,DR, , ,-85.6065876702639,38.1386190800073
  950705184243,BEULAH CHURCH,MARYLEE,RD,LN, , ,-85.6048299025685,38.1386183174977
  951024932921,GARYDON,HIGH FERN,DR,RD, , ,-85.601747595556,38.1379784912908
  951205182421,BEULAH CHURCH,STONE BROOK,RD,DR, , ,-85.6086643749044,38.1378231828028
  951303840400,BARDSTOWN,BARTLEY,RD,DR, , ,-85.5814963382131,38.1380544484467
  951535524243,KIMBERLY,MARYLEE,WAY,LN, , ,-85.6048523008709,38.1377206079097
  951802730400,ARBUTUS,BARTLEY,TRL,DR, , ,-85.5886586961422,38.1378272443073
  952005183552,BEULAH CHURCH,KIMBERLY,RD,WAY, , ,-85.6093482698758,38.1375773113699
  952105182163,BEULAH CHURCH,FEGENBUSH,RD,LN, , ,-85.6134405582193,38.1376493431822
  952205188451,BEULAH CHURCH,DELIGHTFUL,RD,WAY, , ,-85.6104083590474,38.1375062458577
  952401263552,ANNALISA,KIMBERLY,DR,WAY, , ,-85.6061913931313,38.1374441023948
  952535524246,KIMBERLY,MARY SUE,WAY,DR, , ,-85.6072589569737,38.1373650142292
  952635524246,KIMBERLY,MARY SUE,WAY,DR, , ,-85.6067567747306,38.1373344350516
  952808909460,APPLE VALLEY,APPLE BLOSSOM,DR,PL, , ,-85.6212708031021,38.1370721961901
  952908904815,APPLE VALLEY,OUTER,DR,LOOP, , ,-85.6212889048964,38.1374329551251
  953027454815,CEDAR BROOK,OUTER,DR,LOOP, , ,-85.6669025553654,38.1377843100826
  953110322745,CEDAR BROOK,CEDAR BROOK,CT,DR, , ,-85.6669793176164,38.1364831240966
  953485218523,HOGANS,JENEVIEVE,RUN,CT,N, ,-85.624458124375,38.1366372239064
  953548158521,OUTER,HOGANS,LOOP,RUN, , ,-85.624550600734,38.1372311729371
  953601263246,ANNALISA,ROBIN HILL,DR,DR, , ,-85.6059607923233,38.1368184303823
  953832465551,ROBIN HILL,ROBIN HILL,DR,CT, , ,-85.6040552471273,38.1366517596056
  954108901802,APPLE VALLEY,CRABTREE,DR,DR, , ,-85.6211945450474,38.1361165090329
  954248156840,OUTER,VAUGHN MILL,LOOP,RD, , ,-85.62840628387,38.1373165120613
  954368409872,VAUGHN MILL,APPLE MILL,RD,DR, , ,-85.6285141492845,38.1359898285686
  954617718250,BLUE BOY,SHEPHERDS,PL,CT, , ,-85.601291553408,38.1363154127499
  954932797161,WHITE CEDAR,WHITE CEDAR,PL,DR, , ,-85.6645168106628,38.1354638515701
  955025014617,GAYEWAY,NYLON,DR,CT, , ,-85.6612637306933,38.1362816034269
  955125015545,GAYEWAY,ROBBS,DR,LN, , ,-85.6621973228316,38.1354577360033
  955248155545,OUTER,ROBBS,LOOP,LN, , ,-85.6653057132686,38.137951119911
  955385218522,HOGANS,JENEVIEVE,RUN,CT,S, ,-85.624250619853,38.1359145947578
  955533704815,JUDGE,OUTER,BLVD,LOOP, , ,-85.6694673955042,38.1377805802206
  955601273370,ANNELLA,JUDGE,WAY,BLVD, , ,-85.6694065515823,38.1351748536248
  955809703246,CARMIL,ROBIN HILL,DR,DR, , ,-85.6037219541947,38.1358619741728
  955926946892,GRENELLE,VANDRE,DR,AVE, , ,-85.6381913986964,38.1355526221547
  956059636892,SHERRY LYNN,VANDRE,CT,AVE, , ,-85.6365599884426,38.1354735968962
  956101260970,ANNALISA,CARMIL,DR,DR, , ,-85.6056530358413,38.1358136725481
  956409701785,CARMIL,CARMIL,DR,CT, , ,-85.6025489232567,38.1358186515524
  956548155694,OUTER,ROCHELLE,LOOP,RD, , ,-85.6348206308569,38.1376237958008
  956656946892,ROCHELLE,VANDRE,RD,AVE, , ,-85.6349895612648,38.1354013735527
  956921078883,NEWTON,NEWTON,DR,CT, , ,-85.6200728287733,38.1354986371711
  957008902107,APPLE VALLEY,NEWTON,DR,DR, , ,-85.6211405927183,38.1354448055176
  957176198451,DELIGHTFUL,DELIGHTFUL,CT,WAY, , ,-85.6097285117451,38.1354139410721
  957301275205,ANNELLA,PINA,WAY,WAY, , ,-85.6704756384338,38.1346562470262
  957568927443,VANDRE,YVETTE,AVE,CT, , ,-85.6337902313315,38.1350731778
  957720342091,GAINSBOROUGH,MARKET CART,DR,WAY, , ,-85.5999116215233,38.1354487634938
  957917712034,BLUE BOY,GAINSBOROUGH,PL,DR, , ,-85.6007541699769,38.1353089540545
  958225295436,GINEV,RED CEDAR,WAY,WAY, , ,-85.6658891086123,38.1344405254303
  958420343353,GAINSBOROUGH,JOHNSON SCHOOL,DR,RD, , ,-85.5990558769923,38.1350536694345
  958501275607,ANNELLA,RORY,WAY,WAY, , ,-85.6715429668863,38.1341373943877
  95869872D455,APPLE MILL,APPLE MILL,DR,PL, , ,-85.6254060430871,38.1346599796663
  958810336765,CEDAR CREEK,ADAIR CREEK,RD,DR, , ,-85.586669917616,38.1351292553994
  958983868451,ROSEBOWL,DELIGHTFUL,CT,WAY, , ,-85.6090880977475,38.134749046451
  959318139872,DUCHESS,APPLE MILL,DR,DR, , ,-85.6235113900642,38.1344598557904
  959517436892,DOMINIQUE,VANDRE,DR,AVE, , ,-85.6329541611792,38.1343509386933
  959720344881,GAINSBOROUGH,SHAW,DR,CT, , ,-85.6036327735263,38.1346898628396
  959909702034,CARMIL,GAINSBOROUGH,DR,DR, , ,-85.6015324055807,38.1347014630615
  960042465405,MARY SUE,RANDOMWOOD,DR,CT, , ,-85.6067432038166,38.1345603377396
  960125292745,GINEV,CEDAR BROOK,WAY,DR, , ,-85.6669099359144,38.1338030641744
  960208901800,APPLE VALLEY,CORTLAND,DR,DR, , ,-85.6207942971752,38.1343436475182
  960325017161,GAYEWAY,WHITE CEDAR,DR,DR, , ,-85.6630894907549,38.1338105139364
  960420342716,GAINSBOROUGH,WATERING,DR,PL, , ,-85.6021647871892,38.1344203327432
  960520343679,GAINSBOROUGH,GAINSBOROUGH,DR,CT, , ,-85.6030526409188,38.1343362568647
  961183308451,HAPPINESS,DELIGHTFUL,WAY,WAY, , ,-85.608450863693,38.1341406926968
  961218001813,CORTLAND,DUCHESS,DR,DR, , ,-85.6215294941873,38.1339410742303
  961408902108,APPLE VALLEY,NORTHERN SPY,DR,DR, , ,-85.6198581380817,38.1337918216296
  961525293370,GINEV,JUDGE,WAY,BLVD, , ,-85.6678858068222,38.1331935765572
  961608909505,APPLE VALLEY,APPLEVIEW,DR,LN, , ,-85.6188418445936,38.1337387028407
  961703840667,BARDSTOWN,BRENTLINGER,RD,LN, , ,-85.5796103625348,38.1341524000791
  961703841033,BARDSTOWN,CEDAR CREEK,RD,RD, , ,-85.5796103625348,38.1341524000791
  961706671033,BRENTLINGER,CEDAR CREEK,LN,RD, , ,-85.5796103625348,38.1341524000791
  961868409568,VAUGHN MILL,JANES FARM,RD,DR, , ,-85.628697941559,38.1334181507426
  961942466390,MARY SUE,TAWNYWOOD,DR,CT, , ,-85.6072130774828,38.1336071274231
  962110098330,CASUALWOOD,HAPPINESS,WAY,WAY, , ,-85.6090681273172,38.1334940332724
  962325015436,GAYEWAY,RED CEDAR,DR,WAY, , ,-85.6635250728944,38.1327338595433
  962421085213,NORTHERN SPY,WASHINGTON STATE,DR,CT, , ,-85.6200075657531,38.1330949850046
  962617437444,DOMINIQUE,YVONNE,DR,CT, , ,-85.634082988125,38.1328931394214
  962983308453,HAPPINESS,CELESTIAL,WAY,WAY, , ,-85.6100010665859,38.1329716508994
  96314064D211,HEIGHTS,CEDAR HEIGHTS,DR,CT, , ,-85.5945622486735,38.133740389788
  963334344064,BARB,HEIGHTS,CT,DR, , ,-85.5906598172463,38.1332261892457
  963334346740,BARB,SAILOR,CT,RD, , ,-85.5906598172463,38.1332261892457
  963340646740,HEIGHTS,SAILOR,DR,RD, , ,-85.5906598172463,38.1332261892457
  963610081009,CASUALWOOD,CASUALWOOD,CT,WAY, , ,-85.6059909388682,38.1328161560647
  963883309741,HAPPINESS,STACY LYNN,WAY,CT, , ,-85.6110622190496,38.1327519655076
  964105188330,BEULAH CHURCH,HAPPINESS,RD,WAY, , ,-85.6139333420684,38.1326595826718
  964383309740,HAPPINESS,LAURA JEAN,WAY,CT, , ,-85.6125207996817,38.1326285444802
  964621084689,NORTHERN SPY,NORTHERN SPY,DR,CT, , ,-85.620068411231,38.1322871898913
  964825012745,GAYEWAY,CEDAR BROOK,DR,DR, , ,-85.6639310951027,38.1317166015869
  964946405694,NALERY,ROCHELLE,WAY,RD, , ,-85.6352648347889,38.1320083415268
  965017434640,DOMINIQUE,NALERY,DR,WAY, , ,-85.6341531361478,38.1320114166583
  965201695988,ARNOLD,SIESTA,AVE,WAY, , ,-85.6732150975835,38.1324091886012
  965358105988,ST RITA,SIESTA,DR,WAY, , ,-85.6726805135948,38.1315204842168
  965624066840,RAMBO,VAUGHN MILL,WAY,RD, , ,-85.628810019125,38.1318100435977
  965817956740,COIN,SAILOR,RD,RD, , ,-85.5918550546489,38.1321906356681
  965917954064,COIN,HEIGHTS,RD,DR, , ,-85.5927377815709,38.1338238582737
  9660D506D507,GRAND CASCADE,GRAND NEPTUNE,DR,DR, , ,-85.6169130665977,38.1319433746413
  9660D506D508,GRAND CASCADE,GRAND TREVI,DR,DR, , ,-85.6169130665977,38.1319433746413
  9660D507D508,GRAND NEPTUNE,GRAND TREVI,DR,DR, , ,-85.6169130665977,38.1319433746413
  9661D506D508,GRAND CASCADE,GRAND TREVI,DR,DR, , ,-85.6161475984633,38.1319023315882
  9662D506D507,GRAND CASCADE,GRAND NEPTUNE,DR,DR, , ,-85.6158024816654,38.1318815031532
  966321363370,FAMOUS,JUDGE,WAY,BLVD, , ,-85.6671582490437,38.1312308785127
  966408911800,APPLETREE,CORTLAND,WAY,DR, , ,-85.6222921164814,38.1317672136481
  966521365205,FAMOUS,PINA,WAY,WAY, , ,-85.6685585725293,38.1311936164183
  966605185434,BEULAH CHURCH,RED BUD HILL,RD,DR, , ,-85.6140371377097,38.1317282154361
  96660518D506,BEULAH CHURCH,GRAND CASCADE,RD,DR, , ,-85.6140371377097,38.1317282154361
  96665434D506,RED BUD HILL,GRAND CASCADE,DR,DR, , ,-85.6140371377097,38.1317282154361
  966824063472,RAMBO,CHAPMAN,WAY,WAY, , ,-85.6243481324778,38.1315975274158
  967021365607,FAMOUS,RORY,WAY,WAY, , ,-85.6697914112448,38.1310432495866
  967254345976,RED BUD HILL,SHOBE,DR,LN, , ,-85.6115835781465,38.1316505613636
  967334356740,BARN,SAILOR,RD,RD, , ,-85.5922698349161,38.1318692650758
  967408912108,APPLETREE,NORTHERN SPY,WAY,DR, , ,-85.6201306156793,38.1315054689332
  9676D210D426,BARNWOOD,LOFT,RD,LN, , ,-85.5968603670519,38.1324181015612
  967801272136,ANNELLA,FAMOUS,WAY,WAY, , ,-85.6708229181453,38.1308067667747
  967924067724,RAMBO,GRANNY SMITH,WAY,CT, , ,-85.6275821775705,38.1317617340372
  968124067723,RAMBO,RAMBO,WAY,CT, , ,-85.6264770987321,38.1316550204354
  96834064D427,HEIGHTS,STALL,DR,CT, , ,-85.5954772918524,38.1316337860084
  968518002406,CORTLAND,RAMBO,DR,WAY, , ,-85.6226066146692,38.1312056615385
  968710437544,BARNOAK,ZELMA FIELDS,DR,AVE, , ,-85.6047160181049,38.1312235921987
  968901527544,ARDENIA,ZELMA FIELDS,LN,AVE, , ,-85.6092906025421,38.1312010079781
  969033197544,JASMINE,ZELMA FIELDS,LN,AVE, , ,-85.6081883605798,38.1311384897402
  969121365988,FAMOUS,SIESTA,WAY,WAY, , ,-85.6719765798833,38.1303717369947
  969210237544,SAGEBRUSH,ZELMA FIELDS,CT,AVE, , ,-85.6060932014119,38.1310787663533
  969311757544,CLEMATIS,ZELMA FIELDS,LN,AVE, , ,-85.6106850954587,38.1309929182136
  969405187544,BEULAH CHURCH,ZELMA FIELDS,RD,AVE, , ,-85.6140942022153,38.130900732502
  969518002420,CORTLAND,STAYMAN,DR,WAY, , ,-85.6229310435621,38.1307099895526
  969810437806,BARNOAK,BRANCHTREE,DR,PL, , ,-85.6043296244181,38.1309244842465
  969959767544,SHOBE,ZELMA FIELDS,LN,AVE, , ,-85.6116140017547,38.1308046816557
  970001355963,APPLEGATE,SHERRY LYNN,LN,CT, , ,-85.6374063811489,38.1304450967846
  970221352136,FAMOUS,FAMOUS,CT,WAY, , ,-85.6729761689898,38.1299265641754
  970401356840,APPLEGATE,VAUGHN MILL,LN,RD, , ,-85.6289205988074,38.1303983173312
  970524066926,RAMBO,ROME BEAUTY,WAY,WAY, , ,-85.6253827630093,38.1315646442877
  970669269022,ROME BEAUTY,ROME BEAUTY,WAY,PL, , ,-85.6256972651565,38.1304300422267
  971018002729,CORTLAND,WINESAP,DR,WAY, , ,-85.6232025991521,38.1298540530373
  971215463335,DEE,JENNY LIND,RD,DR, , ,-85.6692131795638,38.1292734759851
  971420596926,JONATHAN,ROME BEAUTY,WAY,WAY, , ,-85.6257545201264,38.1295967102863
  971520594878,JONATHAN,SANDIDGE,WAY,DR, , ,-85.6268103513616,38.129651961869
  971615461979,DEE,EULA,RD,RD, , ,-85.6704194587508,38.1288409963812
  971901166023,ANDREA,SMITHTON,WAY,RD, , ,-85.6733357142207,38.1287111118563
  972020599021,JONATHAN,JONATHAN,WAY,CT, , ,-85.6239968082949,38.1292885214012
  972118002059,CORTLAND,JONATHAN,DR,WAY, , ,-85.6231938051944,38.1292963062202
  972211631546,CLAUDIA,DEE,DR,RD, , ,-85.6716294479553,38.1283989324292
  972369269020,ROME BEAUTY,BEAUTY,WAY,CT, , ,-85.6258070436764,38.1288579700315
  972659765991,SHOBE,SILVER BELL,LN,AVE, , ,-85.611724462811,38.1289145103398
  972818002095,CORTLAND,MCINTOSH,DR,WAY, , ,-85.6230436211279,38.1287764453102
  972911755991,CLEMATIS,SILVER BELL,LN,AVE, , ,-85.610611606903,38.1288530078677
  973001525991,ARDENIA,SILVER BELL,LN,AVE, , ,-85.6095091883461,38.1287899072398
  973133195991,JASMINE,SILVER BELL,LN,AVE, , ,-85.6084076147035,38.1287291173182
  973215466023,DEE,SMITHTON,RD,RD, , ,-85.6728437539757,38.1279561164574
  973640887603,LAUREL GROVE,ROSEBOROUGH,CT,RD, , ,-85.6280491714255,38.1282856971002
  973748787603,SANDIDGE,ROSEBOROUGH,DR,RD, , ,-85.6269267761477,38.1281568343574
  973805184165,BEULAH CHURCH,MANSLICK,RD,RD,E, ,-85.6142851227667,38.1281033290148
  97380518D891,BEULAH CHURCH,ASPEN GLEN,RD,DR, , ,-85.6142851227667,38.1281033290148
  97384165D891,MANSLICK,ASPEN GLEN,RD,DR, ,E,-85.6142851227667,38.1281033290148
  97396353D398,SMYRNA,MONTERAY VILLAGE,PL,LN, , ,-85.6444146088078,38.1280483807816
  97416353D397,SMYRNA,SMYRNA VILLAGE,PL,CT, , ,-85.6451993817571,38.1281560145032
  97436353D399,SMYRNA,BRONSTON,PL,WAY, , ,-85.6435348320128,38.1279498623559
  974623645976,FLORIST,SHOBE,RD,LN, , ,-85.6117621211988,38.1279544837218
  97476353D400,SMYRNA,CARMEL VILLAGE,PL,PL, , ,-85.6431489796871,38.1279073941826
  974901522364,ARDENIA,FLORIST,LN,RD, , ,-85.6095956871936,38.1278286015353
  975156946719,ROCHELLE,MILLINGTON,RD,CT, , ,-85.6408227867306,38.1275999435426
  975256946718,ROCHELLE,CHICKERING,RD,WAY, , ,-85.6413617441882,38.1274213513595
  975360266353,SMYRNA,SMYRNA,PKY,PL, , ,-85.6427912246645,38.1278765151194
  975456946026,ROCHELLE,SMYRNA,RD,PKY, , ,-85.6428368500608,38.1272755116498
  975556946720,ROCHELLE,OLIVE HILL,RD,CT, , ,-85.641882050768,38.1272675213715
  975905875834,BOCAGRANDE,SANTA ROSA,DR,DR, , ,-85.652074572025,38.1274269012276
  976005874359,BOCAGRANDE,MICHAEL RAY,DR,DR, , ,-85.6531736498534,38.1269532356358
  976119035945,ELISE,SHEPHERDSVILLE,WAY,RD, , ,-85.6642401406779,38.1272693272286
  976215771903,DENISE,ELISE,DR,WAY, , ,-85.6630924342809,38.1267351728759
  976408715945,CHARIOT,SHEPHERDSVILLE,CT,RD, , ,-85.6647481144384,38.1265731416096
  976505870771,BOCAGRANDE,BURLINGAME,DR,RD, , ,-85.6498610354457,38.1276222727402
  976607715834,BURLINGAME,SANTA ROSA,RD,DR, , ,-85.6498685030008,38.1267003937968
  977043595729,MICHAEL RAY,MAR VISTA,DR,CT, , ,-85.645728298414,38.1262764564842
  977120684359,LA CIMA,MICHAEL RAY,CT,DR, , ,-85.6463916141444,38.1262609579859
  977424004359,PETRA,MICHAEL RAY,CT,DR, , ,-85.6451110923103,38.1262715708168
  977520384359,GREGORY,MICHAEL RAY,WAY,DR, , ,-85.6469936655268,38.1262461108448
  977600104359,ACME,MICHAEL RAY,WAY,DR, , ,-85.647785022457,38.1263805520507
  977705189996,BEULAH CHURCH,I 265 RAMP,RD, , , ,-85.6144692530148,38.1264507974727
  977924484359,TRAKIA,MICHAEL RAY,CT,DR, , ,-85.644103337201,38.1260927538521
  978043595760,MICHAEL RAY,RODNEY,DR,CIR, , ,-85.6483387421496,38.1260216925847
  978343596026,MICHAEL RAY,SMYRNA,DR,PKY, , ,-85.6429339186035,38.1259137588358
  978420854359,MALIBU,MICHAEL RAY,DR,DR, , ,-85.6489733845476,38.1257808108364
  978507714359,BURLINGAME,MICHAEL RAY,RD,DR, , ,-85.6499563650379,38.1257555340239
  978741659222,MANSLICK,OLD BATES,RD,RD, ,E,-85.6248371534555,38.1257836796601
  978815773922,DENISE,LOIS,DR,AVE, , ,-85.661001122788,38.12527540793
  978905189996,BEULAH CHURCH,I 265 RAMP,RD, , , ,-85.6145171731931,38.1258081945148
  979199539996,I 265 SOUTH,I 265 RAMP, , , , ,-85.6096034132982,38.1264153814295
  979233354379,JENNY LIND,MILES,DR,LN, , ,-85.6667640886136,38.1250512084411
  979343795945,MILES,SHEPHERDSVILLE,LN,RD, , ,-85.6658510072189,38.1250497702668
  979419794379,EULA,MILES,RD,LN, , ,-85.6681604271387,38.1249190563752
  979507715376,BURLINGAME,JUAREZ,RD,CT, , ,-85.6501803180526,38.1250631701423
  979707713458,BURLINGAME,BURLINGAME,RD,CT, , ,-85.6517373323741,38.1248783919766
  979918092038,DIABLO,GREGORY,CT,WAY, , ,-85.647193775235,38.1249214303348
  980115773922,DENISE,LOIS,DR,AVE, , ,-85.6643247048175,38.1245103556271
  980505133922,BETH,LOIS,RD,AVE, , ,-85.6584309929028,38.1243541850589
  98065945D475,SHEPHERDSVILLE,VILLA PARK,RD,DR, , ,-85.6664639297737,38.1239198361081
  98088648D017,GLENMARY FARM,OLD BARDSTOWN,DR,RD, , ,-85.5751351738551,38.1252284993421
  98088648D331,GLENMARY FARM,PROVIDENCE,DR,DR, , ,-85.5751351738551,38.1252284993421
  9808D017D331,OLD BARDSTOWN,PROVIDENCE,RD,DR, , ,-85.5751351738551,38.1252284993421
  981100222987,ADKINS,HONOR,RD,AVE, , ,-85.6612722824431,38.1241766722059
  981200221577,ADKINS,DENISE,RD,DR, , ,-85.6639722885171,38.1235725430458
  981405132987,BETH,HONOR,RD,AVE, , ,-85.6609769903751,38.1232468277328
  981599539996,I 265 SOUTH,I 265 RAMP, , , , ,-85.6192532071082,38.1237051466247
  981605131577,BETH,DENISE,RD,DR, , ,-85.6639488237234,38.1225440583519
  982229875883,HONOR,SENATOR,AVE,LN, , ,-85.6606294692242,38.1222899792819
  982305189996,BEULAH CHURCH,I 265 RAMP,RD, , , ,-85.6148606716128,38.1228297185272
  982582638391,BEREA,SARDIS,DR,WAY, , ,-85.6061822370211,38.1228183083536
  982654265945,RAYDALE,SHEPHERDSVILLE,DR,RD, , ,-85.6673956330563,38.1220672488675
  982855717418,ROCKY,DAMASCUS,LN,RD, , ,-85.6144354201432,38.1223296274896
  983074188510,DAMASCUS,WENDAMOOR,RD,DR, , ,-85.6134802291245,38.1222817975339
  983341655634,MANSLICK,ROTH,RD,RD, ,E,-85.6480067281641,38.1217930299601
  983415775883,DENISE,SENATOR,DR,LN, , ,-85.6635944872448,38.1215961407662
  983512725945,COOPER,SHEPHERDSVILLE,AVE,RD, , ,-85.6677051343759,38.1215144706845
  983646824692,MUSKET,OLD IRONSIDES,DR,DR, , ,-85.6402038763496,38.1221164294315
  983746825221,MUSKET,WILLIAM CLARK,DR,DR, , ,-85.6386809825138,38.1218559107116
  983841654170,MANSLICK,MAPLE,RD,RD, ,E,-85.648425001927,38.1217370342884
  984110982987,CHERITA,HONOR,RD,AVE, , ,-85.660274709507,38.1213403407768
  984246925383,OLD IRONSIDES,LANTERN,DR,DR, , ,-85.6402399902359,38.1215729940101
  984374188391,DAMASCUS,SARDIS,RD,WAY, , ,-85.6062850162752,38.1219677230407
